id,language,name,address_1,address_2,city,province_state_code,country,zip,email,phoneNumber,extraPhone,hours,pickUp,showOnPDP,latitude,longitude,showBopisMessage
26,en,St-John's,95 Danny Dr,,St-John's,NL,CA,A1H 0N4,mailorder@princessauto.com,17097383800,18667250026,"{""storeId"":""26"",""name"":""Store Name"",""timeZone"":""America/St_Johns"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year'sDay"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Regatta Day"",""day"":6,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,47.508849,-52.83259,TRUE
26,fr_CA,St-John's,95 Danny Dr,,St-Johns,NL,CA,A1H 0N4,mailorder@princessauto.com,7097383800,18667250026,"{""storeId"":""26"",""name"":""Store Name"",""timeZone"":""America/St_Johns"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Fête des régates"",""day"":6,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,47.508849,-52.83259,TRUE
27,en,Kingston,1016 Centennial Dr,,Kingston,ON,CA,K7P 2S5,mailorder@princessauto.com,16135303790,18667250027,"{""storeId"":""27"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,44.26038,-76.55875,TRUE
27,fr_CA,Kingston,1016 Centennial Drive E,,Kingston,ON,CA,K7P 2S5,mailorder@princessauto.com,6135303790,18667250027,"{""storeId"":""27"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,44.26038,-76.55875,TRUE
28,en,Windsor,4347 Walker Road,,Windsor,ON,CA,N8W 3T6,mailorder@princessauto.com,5199741261,           ,"{""storeId"":""28"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,42.2607,-82.96809,TRUE
28,fr_CA,Windsor,4347 Walker Road,,Windsor,ON,CA,N8W 3T6,mailorder@princessauto.com,5199741261,18667250028,"{""storeId"":""28"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,42.2607,-82.96809,TRUE
29,en,Sarnia,1370 Quinn Dr,,Sarnia,ON,CA,N7S 5M8,mailorder@princessauto.com,15195421661,18667250029,"{""storeId"":""29"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,42.987329,-82.354625,TRUE
29,fr_CA,Sarnia,1370 Quinn Dr,,Sarnia,ON,CA,N7S 5M8,mailorder@princessauto.com,5195421661,           ,"{""storeId"":""29"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,42.987329,-82.354625,TRUE
30,en,Edmonton South,9835 34 Ave NW,,Edmonton,AB,CA,T6E 5X9,mailorder@princessauto.com,17804812315,18777251030,"{""storeId"":""30"",""name"":""Store Name"",""timeZone"":""America/Edmonton"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,53.467612,-113.484355,TRUE
30,fr_CA,Edmonton South,9835 34th Avenue NW,,Edmonton,AB,CA,T6E 5X9,mailorder@princessauto.com,7804812315,18777251030,"{""storeId"":""30"",""name"":""Store Name"",""timeZone"":""America/Edmonton"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,53.467612,-113.484355,TRUE
31,en,Calgary South,4143 114 Ave SE,,Calgary,AB,CA,T2Z 0H3,mailorder@princessauto.com,14037239904,18887250031,"{""storeId"":""31"",""name"":""Store Name"",""timeZone"":""America/Edmonton"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,50.950376,-113.977737,TRUE
31,fr_CA,Calgary South,4143 114 Avenue SE,,Calgary,AB,CA,T2Z 0H3,mailorder@princessauto.com,4037239904,18887250031,"{""storeId"":""31"",""name"":""Store Name"",""timeZone"":""America/Edmonton"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,50.950376,-113.977737,TRUE
32,en,East Gwillimbury,18195 Leslie St,,East Gwillimbury,ON,CA,L9N 0M2,mailorder@princessauto.com,19059522107,18777251032,"{""storeId"":""32"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,44.082977,-79.435775,TRUE
32,fr_CA,East Gwillimbury,18195 Leslie Street,,East Gwillimbury,ON,CA,L9N 0M2,mailorder@princessauto.com,9059522107,18777251032,"{""storeId"":""32"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,44.082977,-79.435775,TRUE
33,en,Sudbury,891 Lasalle Blvd,,Sudbury,ON,CA,P3A 1X7,mailorder@princessauto.com,17055246500,18777251033,"{""storeId"":""33"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,46.52178,-80.96284,TRUE
33,fr_CA,Sudbury,891 A LaSalle Blvd,,Sudbury,ON,CA,P3A 1X7,mailorder@princessauto.com,7055246500,18777251033,"{""storeId"":""33"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,46.52178,-80.96284,TRUE
34,en,Kamloops,2121 Trans Canada Hwy E,,Kamloops,BC,CA,V2C 4A6,mailorder@princessauto.com,12503721942,18777251034,"{""storeId"":""34"",""name"":""Store Name"",""timeZone"":""America/Vancouver"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,50.679055,-120.262486,TRUE
34,fr_CA,Kamloops,Unit 1 C 2121 East Trans Canada Hig,,Kamloops,BC,CA,V2C 4A6,mailorder@princessauto.com,2503721942,18777251034,"{""storeId"":""34"",""name"":""Store Name"",""timeZone"":""America/Vancouver"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,50.679055,-120.262486,TRUE
35,en,Langford,1037 Langford Pky,,Langford,BC,CA,V9B 0A5,mailorder@princessauto.com,12503915652,18777250035,"{""storeId"":""35"",""name"":""Store Name"",""timeZone"":""America/Vancouver"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,48.443119,-123.517979,TRUE
